0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.6813411712646484,0.9045676589012146,5.6734307918304694e-08,0.6788133382797241,0.8629421591758728,-0.0023974080104380846,0.6556013226509094,0.8329327702522278,-0.0055413618683815,0.6296742558479309,0.821590781211853,-0.0074666026048362255,0.609442949295044,0.8222450017929077,-0.010473805479705334,0.6510854959487915,0.8273952603340149,-0.019706077873706818,0.6206727623939514,0.8026797771453857,-0.026575801894068718,0.6014015078544617,0.7899944186210632,-0.029821384698152542,0.5872771143913269,0.7824745774269104,-0.031635381281375885,0.6386659741401672,0.8517031073570251,-0.020725155249238014,0.6011685132980347,0.8312837481498718,-0.027365438640117645,0.5979844331741333,0.8297650218009949,-0.028228797018527985,0.603092610836029,0.8348143100738525,-0.028103651478886604,0.6274933815002441,0.8776178956031799,-0.020430661737918854,0.5919806361198425,0.8567898869514465,-0.024030594155192375,0.5925108790397644,0.8555906414985657,-0.020737824961543083,0.6000131368637085,0.861600399017334,-0.018077004700899124,0.6191656589508057,0.9010833501815796,-0.0197689700871706,0.5906772017478943,0.8838227987289429,-0.021362019702792168,0.5921540856361389,0.8810825347900391,-0.017293186858296394,0.5989937782287598,0.885426938533783,-0.013783914037048817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,MONIKA
0.3295118808746338,0.5426879525184631,-6.828049947671389e-08,0.33474209904670715,0.5090766549110413,0.005895169917494059,0.32765305042266846,0.4679269790649414,0.0005776754696853459,0.3145837187767029,0.436560720205307,-0.005792574491351843,0.2994951009750366,0.41590189933776855,-0.013956373557448387,0.34045836329460144,0.45748212933540344,-0.031259097158908844,0.31701308488845825,0.40623512864112854,-0.04974350333213806,0.2935671806335449,0.38890838623046875,-0.05792907252907753,0.27576491236686707,0.389609694480896,-0.06099681183695793,0.33494216203689575,0.4669151306152344,-0.04174443334341049,0.3123466968536377,0.41023463010787964,-0.059058722108602524,0.2851612865924835,0.39690306782722473,-0.06124628335237503,0.2665254473686218,0.4032607078552246,-0.061088480055332184,0.3252131938934326,0.48341527581214905,-0.05062197148799896,0.30452924966812134,0.42933589220046997,-0.06498628854751587,0.27989625930786133,0.4193509817123413,-0.06367692351341248,0.2641972005367279,0.4259803295135498,-0.06114155054092407,0.3110211193561554,0.5028789639472961,-0.05816224217414856,0.29609471559524536,0.4663749933242798,-0.07255209237337112,0.27972617745399475,0.45345789194107056,-0.07461950927972794,0.26756811141967773,0.45225322246551514,-0.07383760809898376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,MONIKA
0.7241632342338562,0.933915376663208,6.291785759060531e-09,0.7129121422767639,0.8879502415657043,0.0028344367165118456,0.6866177320480347,0.8501092791557312,0.0020425543189048767,0.6620914340019226,0.8253017663955688,0.000755222630687058,0.6469228267669678,0.8039860129356384,-0.0014519270043820143,0.6718141436576843,0.8535330295562744,-0.00680115120485425,0.6357081532478333,0.8416321873664856,-0.011189681477844715,0.6164029240608215,0.8394656777381897,-0.013878713361918926,0.6028198003768921,0.8393253087997437,-0.015538555569946766,0.6655678153038025,0.8795021176338196,-0.010769089683890343,0.6288886666297913,0.867948055267334,-0.013325107283890247,0.6088894605636597,0.8640562295913696,-0.015362400561571121,0.5953607559204102,0.8617756962776184,-0.017752356827259064,0.6606839299201965,0.9074351191520691,-0.01401744969189167,0.6271132230758667,0.8958926200866699,-0.01510829571634531,0.6078768372535706,0.8901960253715515,-0.015307100489735603,0.5948489904403687,0.8868470788002014,-0.016611330211162567,0.6577922701835632,0.935348629951477,-0.01669260673224926,0.6299051642417908,0.9265593886375427,-0.017443794757127762,0.6139937043190002,0.9206456542015076,-0.01634381338953972,0.6013888120651245,0.9158383011817932,-0.01576257310807705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,MONIKA
0.43353620171546936,0.5876490473747253,4.3776324787359044e-07,0.39118918776512146,0.5448907017707825,0.005077387671917677,0.3778494596481323,0.47675907611846924,0.0054268306121230125,0.37630486488342285,0.42898544669151306,0.00242617423646152,0.378229558467865,0.3891112208366394,-0.0015078337164595723,0.3971260190010071,0.44618621468544006,0.009178327396512032,0.3980294167995453,0.3812170922756195,-0.0017479585949331522,0.3976861834526062,0.330258309841156,-0.012262029573321342,0.3990035355091095,0.288450688123703,-0.019098101183772087,0.40452754497528076,0.44424036145210266,-0.0007468630210496485,0.4033874273300171,0.3748530149459839,-0.009693067520856857,0.400424599647522,0.321008563041687,-0.01967461034655571,0.40080559253692627,0.2743489444255829,-0.02672848105430603,0.4104251265525818,0.44841158390045166,-0.011595836840569973,0.4065765142440796,0.38098257780075073,-0.019196588546037674,0.40122002363204956,0.33091598749160767,-0.025344930589199066,0.39835673570632935,0.28921425342559814,-0.02970193140208721,0.41217610239982605,0.4592726528644562,-0.022665297612547874,0.4064786732196808,0.40792495012283325,-0.027287838980555534,0.40116778016090393,0.37091362476348877,-0.028879201039671898,0.3970862627029419,0.33885014057159424,-0.030527863651514053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,MONIKA
0.6347450613975525,0.7182825207710266,-2.0249802901162184e-07,0.6412695646286011,0.6807378530502319,0.006711100228130817,0.6356548070907593,0.6429653763771057,0.005896123591810465,0.6210013031959534,0.6197702288627625,0.0029838953632861376,0.6045805215835571,0.6105931401252747,-0.00024749297881498933,0.6384313702583313,0.6206178069114685,-0.004585771355777979,0.6135331988334656,0.5805022120475769,-0.011919844895601273,0.6029132604598999,0.5896131992340088,-0.01530697476118803,0.6037763953208923,0.604968249797821,-0.016343191266059875,0.625968337059021,0.6297622919082642,-0.01128937117755413,0.5939342975616455,0.5936253666877747,-0.016284093260765076,0.5877644419670105,0.6034255027770996,-0.015752719715237617,0.5927942991256714,0.6156921982765198,-0.015336134470999241,0.6120500564575195,0.64338219165802,-0.017295701429247856,0.5821528434753418,0.6118649244308472,-0.020391453057527542,0.5795106887817383,0.6218512654304504,-0.016101248562335968,0.5856397151947021,0.6329324841499329,-0.013458588160574436,0.5983455181121826,0.6589514017105103,-0.022657349705696106,0.5754005908966064,0.6338944435119629,-0.024311795830726624,0.5738534927368164,0.639076828956604,-0.01973436027765274,0.5785877108573914,0.6468862891197205,-0.01596509851515293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,MONIKA
0.7261232137680054,1.0486892461776733,5.453858307191695e-07,0.649081289768219,0.9908992648124695,-0.03702472150325775,0.5942115187644958,0.8984552025794983,-0.05980927497148514,0.5625994801521301,0.8181541562080383,-0.07858458906412125,0.539135217666626,0.7596293687820435,-0.09751996397972107,0.6721922755241394,0.7656039595603943,-0.04487892612814903,0.678141176700592,0.6485605239868164,-0.0745721161365509,0.6853746771812439,0.5769788026809692,-0.09837682545185089,0.6932850480079651,0.5178825855255127,-0.11552800238132477,0.7332191467285156,0.7699267268180847,-0.04920884221792221,0.7426540851593018,0.6413886547088623,-0.07561235129833221,0.7485451698303223,0.5573601126670837,-0.09878481924533844,0.7557773590087891,0.4869903028011322,-0.11491161584854126,0.7877898216247559,0.8019822239875793,-0.057468365877866745,0.8014994859695435,0.6767675280570984,-0.08612853288650513,0.8085315227508545,0.5988458395004272,-0.10539478808641434,0.8151814341545105,0.5332000851631165,-0.11763124167919159,0.8397178649902344,0.8548951148986816,-0.06821705400943756,0.863139271736145,0.7680893540382385,-0.0962560698390007,0.8770631551742554,0.7083437442779541,-0.1074635460972786,0.8895462155342102,0.6537161469459534,-0.11291075497865677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,MONIKA
0.7642358541488647,0.9367792010307312,6.173423230393382e-07,0.6835413575172424,0.8692967891693115,-0.03991597518324852,0.6244398951530457,0.7744453549385071,-0.0613274872303009,0.5906448364257812,0.6894708275794983,-0.07956255972385406,0.5573586821556091,0.6218617558479309,-0.09694167226552963,0.7042357325553894,0.6295692324638367,-0.03091212548315525,0.7008385062217712,0.5030370950698853,-0.06016438826918602,0.7029768824577332,0.424568772315979,-0.08624331653118134,0.7077414393424988,0.35557103157043457,-0.10479331761598587,0.7576725482940674,0.6251562237739563,-0.03272401541471481,0.7593811750411987,0.4843199849128723,-0.05520222708582878,0.7609279155731201,0.393118292093277,-0.07776371389627457,0.7631881237030029,0.31362879276275635,-0.09463772922754288,0.807786762714386,0.6465182304382324,-0.0402616523206234,0.8153821229934692,0.5190705060958862,-0.0629645511507988,0.8165781497955322,0.4384370446205139,-0.07868128269910812,0.8149940967559814,0.3669912815093994,-0.08993040770292282,0.858817458152771,0.6894247531890869,-0.05193953216075897,0.8782265186309814,0.5959590077400208,-0.07170712947845459,0.8874669075012207,0.5358153581619263,-0.07846181839704514,0.8931268453598022,0.47959136962890625,-0.08237217366695404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,MONIKA
0.7520087957382202,0.9554609060287476,5.813014922750881e-07,0.6686702370643616,0.8640599250793457,-0.022233538329601288,0.6165487170219421,0.7509927749633789,-0.028522703796625137,0.5917254686355591,0.6576386094093323,-0.03518155962228775,0.5668620467185974,0.5960675477981567,-0.04160692170262337,0.6903109550476074,0.6378127932548523,-0.003334364853799343,0.6885157227516174,0.5062273740768433,-0.02317149192094803,0.6920799016952515,0.42479708790779114,-0.04241066053509712,0.697221040725708,0.35230752825737,-0.05712781846523285,0.7501974105834961,0.6345384120941162,-0.011458641849458218,0.7556667327880859,0.48900938034057617,-0.026629339903593063,0.7584013938903809,0.3958652913570404,-0.046324536204338074,0.7608343362808228,0.3147280216217041,-0.06157296895980835,0.8050395250320435,0.6560308933258057,-0.024617915973067284,0.8175443410873413,0.5239253044128418,-0.04388679936528206,0.8193528652191162,0.43677443265914917,-0.06096075847744942,0.8182182908058167,0.36162906885147095,-0.07329607009887695,0.8590390086174011,0.7001851797103882,-0.04045110568404198,0.8916459679603577,0.6099832057952881,-0.05855230987071991,0.9079731702804565,0.544593334197998,-0.06657625734806061,0.9202646613121033,0.4841958284378052,-0.07192056626081467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,MONIKA
0.4207518696784973,0.9878189563751221,-1.3300687840001046e-07,0.4069865345954895,0.8562719821929932,-0.0005445813876576722,0.4497070610523224,0.7324779033660889,-0.01323320809751749,0.5198935270309448,0.6542075872421265,-0.02525005117058754,0.577042818069458,0.6199687719345093,-0.03794068098068237,0.4962812662124634,0.7097131609916687,-0.057083066552877426,0.5780297517776489,0.5707831978797913,-0.0825689435005188,0.6315272450447083,0.4933883249759674,-0.09464084357023239,0.6713945269584656,0.4372428357601166,-0.10314784944057465,0.5526190400123596,0.775285542011261,-0.0680994838476181,0.638797402381897,0.699444055557251,-0.08988291025161743,0.6144574284553528,0.7378153800964355,-0.07918783277273178,0.5788660049438477,0.7772132158279419,-0.06993633508682251,0.5966349840164185,0.8586819171905518,-0.07635777443647385,0.6784422993659973,0.7813997268676758,-0.09152089059352875,0.6542951464653015,0.8064935207366943,-0.06355869024991989,0.6215589642524719,0.8413851261138916,-0.044072043150663376,0.6293914914131165,0.9408690929412842,-0.08438203483819962,0.7056634426116943,0.8764137625694275,-0.09158342331647873,0.6816835403442383,0.8877740502357483,-0.06787804514169693,0.6500710248947144,0.9160163998603821,-0.049048177897930145,0.7762613296508789,0.9811330437660217,6.738123374816496e-07,0.7003580331802368,0.9180158376693726,-0.036946386098861694,0.6501559019088745,0.8261345624923706,-0.05591817572712898,0.6280876398086548,0.7508229613304138,-0.07146654278039932,0.606682538986206,0.6957362294197083,-0.08684144914150238,0.7206186056137085,0.6603285074234009,-0.03633492812514305,0.7215765118598938,0.5372037887573242,-0.06325875222682953,0.7256474494934082,0.4618470370769501,-0.08704974502325058,0.7293698787689209,0.3937396705150604,-0.10529889166355133,0.7801180481910706,0.6627473831176758,-0.04079508036375046,0.788916289806366,0.5218510031700134,-0.0635562315583229,0.7954214215278625,0.4320627748966217,-0.08647988736629486,0.8003125190734863,0.3513825833797455,-0.10391204059123993,0.8324111104011536,0.6938258409500122,-0.050169359892606735,0.8468168377876282,0.5714195966720581,-0.07646219432353973,0.8532509207725525,0.4888290464878082,-0.09872521460056305,0.857325553894043,0.414389044046402,-0.11497267335653305,0.8821166157722473,0.7480401396751404,-0.06272410601377487,0.9215277433395386,0.6682057976722717,-0.08813744783401489,0.9451736807823181,0.6125296354293823,-0.10120007395744324,0.9650155901908875,0.5573889017105103,-0.11013644933700562,B,MONIKA
0.46470311284065247,1.028662919998169,-1.3974901946767204e-07,0.4437597990036011,0.8944417834281921,-0.009516645222902298,0.4813469648361206,0.7675522565841675,-0.02316267229616642,0.5544100999832153,0.6998448371887207,-0.032519593834877014,0.6084678173065186,0.6817591190338135,-0.0424639955163002,0.5391265153884888,0.7882310152053833,-0.07287071645259857,0.6183399558067322,0.6354517936706543,-0.10097526013851166,0.6708511710166931,0.5522199273109436,-0.11384893953800201,0.7132583856582642,0.4926396310329437,-0.12262451648712158,0.6026179790496826,0.8572852611541748,-0.07388871908187866,0.6722935438156128,0.742010772228241,-0.0947498232126236,0.640053391456604,0.7557246685028076,-0.08026310801506042,0.6074644327163696,0.796586275100708,-0.06774383038282394,0.6449313759803772,0.9288017153739929,-0.07226238399744034,0.7080880403518677,0.8267099857330322,-0.08771562576293945,0.6809346079826355,0.8333593010902405,-0.06306851655244827,0.6531519889831543,0.872111976146698,-0.04435163736343384,0.6743854284286499,0.9914970993995667,-0.07039855420589447,0.7364189028739929,0.9132383465766907,-0.07938975095748901,0.7135717272758484,0.916232168674469,-0.06100579351186752,0.6895110607147217,0.9499256014823914,-0.04530840367078781,0.7730556726455688,0.9874940514564514,5.960769158264156e-07,0.6997063159942627,0.9245731830596924,-0.03167368099093437,0.6507048606872559,0.8355846405029297,-0.04863815754652023,0.6282185316085815,0.7599696516990662,-0.06379979848861694,0.609714150428772,0.7027917504310608,-0.07862720638513565,0.7166507244110107,0.6713469624519348,-0.026537656784057617,0.7148479223251343,0.5567843914031982,-0.05181139335036278,0.7136778235435486,0.49613457918167114,-0.07503347098827362,0.7117106318473816,0.4392974376678467,-0.09259001165628433,0.7769857048988342,0.6680544018745422,-0.033081408590078354,0.7862313389778137,0.531650722026825,-0.05395197495818138,0.7920758724212646,0.44349414110183716,-0.07689593732357025,0.7968355417251587,0.3629484176635742,-0.09433083981275558,0.8309890627861023,0.6967179179191589,-0.04438018053770065,0.8468300700187683,0.5815163850784302,-0.06838541477918625,0.852868914604187,0.5000245571136475,-0.09012950956821442,0.8559495806694031,0.4258606731891632,-0.10637327283620834,0.8826771974563599,0.7515710592269897,-0.05846057087182999,0.9235156774520874,0.6804190874099731,-0.08007588237524033,0.9465384483337402,0.6282302737236023,-0.09032561630010605,0.9660789966583252,0.5775269269943237,-0.09767140448093414,B,MONIKA
